serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
ZCH060PL,0,0,,,,0,0,0,1,0.0021810345351696014,,2017-11-14,
ZCH060SS,0,0,,,,0,0,0,1,0.0008064247667789459,,2018-01-05,
ZCH060TK,0,0,,,,0,0,0,1,0.002392953261733055,,2017-12-20,
ZCH060W4,0,0,,,,0,0,0,1,0.10718119144439697,,2017-11-09,
ZCH060X6,0,0,,,,0,0,0,1,0.12214316427707672,,2017-10-30,
ZCH061AA,0,0,,,,0,0,0,1,0.0027560899034142494,,2017-11-06,
ZCH0626R,0,1,2019-04-10,,,0,1,0,0,0.4531647562980652,0.42325663566589355,2018-01-06,459.0
ZCH0655R,0,0,,,,0,0,0,1,0.0025395136326551437,,2017-10-30,
ZCH0657H,1,1,2019-01-31,2019-11-15,288.0,1,0,0,0,0.37307965755462646,0.3636426031589508,2017-10-30,458.0
ZCH065A1,0,0,,,,0,0,0,1,0.0016938330372795463,,2018-02-12,
ZCH065AT,0,0,,,,0,0,0,1,0.0030145649798214436,,2017-10-30,
ZCH065DF,1,0,,2018-08-02,,0,0,1,0,0.307599276304245,,2017-10-30,
ZCH065FR,0,0,,,,0,0,0,1,0.12414481490850449,,2017-10-30,
ZCH065MN,0,0,,,,0,0,0,1,0.0037668165750801563,,2017-11-14,
ZCH065N3,0,0,,,,0,0,0,1,0.01452519278973341,,2017-11-14,
ZCH065S8,0,0,,,,0,0,0,1,0.002960361773148179,,2017-10-30,
ZCH065SX,0,0,,,,0,0,0,1,0.003114157123491168,,2017-12-20,
ZCH065X8,0,0,,,,0,0,0,1,0.003267272375524044,,2017-10-30,
ZCH065XB,0,0,,,,0,0,0,1,0.006591316778212786,,2018-01-17,
ZCH065ZG,0,0,,,,0,0,0,1,0.0011725918157026172,,2018-02-12,
ZCH0661H,0,0,,,,0,0,0,1,0.0025870217941701412,,2018-01-06,
ZCH0664K,0,0,,,,0,0,0,1,0.002708885120227933,,2017-11-09,
ZCH0668M,0,0,,,,0,0,0,1,0.0021903784945607185,,2017-10-30,
ZCH066AE,0,0,,,,0,0,0,1,0.0026229049544781446,,2017-10-30,
ZCH066AV,0,0,,,,0,0,0,1,0.007280174642801285,,2017-11-09,
ZCH066DY,0,0,,,,0,0,0,1,0.002884606132283807,,2017-10-30,
ZCH066ET,1,0,,2018-05-13,,0,0,1,0,0.0008417166536673903,,2017-11-09,
ZCH066KR,0,0,,,,0,0,0,1,0.002766616875305772,,2017-10-30,
ZCH066KX,0,0,,,,0,0,0,1,0.002033691154792905,,2017-10-30,
ZCH066MF,0,0,,,,0,0,0,1,0.0020701212342828512,,2017-09-06,
ZCH066PW,0,0,,,,0,0,0,1,0.0029457169584929943,,2017-12-20,
ZCH066QP,0,0,,,,0,0,0,1,0.0006925156340003014,,2017-12-21,
ZCH066TQ,0,0,,,,0,0,0,1,0.0017324431100860238,,2017-11-14,
ZCH066YQ,0,0,,,,0,0,0,1,0.0017832934390753508,,2017-11-09,
ZCH0670W,0,0,,,,0,0,0,1,0.004905784502625465,,2017-11-09,
ZCH067AY,0,0,,,,0,0,0,1,0.007157236337661743,,2017-11-09,
ZCH067C3,0,0,,,,0,0,0,1,0.002669926267117262,,2017-10-30,
ZCH067DR,0,0,,,,0,0,0,1,0.002061705105006695,,2017-11-14,
ZCH067NS,0,0,,,,0,0,0,1,0.0023990075569599867,,2017-10-30,
ZCH0681M,0,0,,,,0,0,0,1,0.002862327266484499,,2017-10-30,
ZCH0688C,1,0,,2018-04-14,,0,0,1,0,0.0013601506361737847,,2018-01-21,
ZCH068C0,0,0,,,,0,0,0,1,0.009806321002542973,,2017-11-09,
ZCH068E0,0,0,,,,0,0,0,1,0.002845447976142168,,2017-10-21,
ZCH068HS,0,0,,,,0,0,0,1,0.003760512452572584,,2018-01-13,
ZCH068KT,0,0,,,,0,0,0,1,0.001661366201005876,,2017-11-14,
ZCH068MS,0,0,,,,0,0,0,1,0.13625501096248627,,2017-09-06,
ZCH068T1,0,0,,,,0,0,0,1,0.001682305010035634,,2017-11-09,
ZCH068TE,0,0,,,,0,0,0,1,0.003326624631881714,,2017-11-09,
ZCH0693B,0,0,,,,0,0,0,1,0.001278740935958922,,2018-01-05,
ZCH0695G,0,0,,,,0,0,0,1,0.007060582283884287,,2017-11-14,
ZCH06978,0,0,,,,0,0,0,1,0.03099975548684597,,2018-05-08,
ZCH06998,0,0,,,,0,0,0,1,0.003154521808028221,,2017-10-30,
ZCH069C5,0,0,,,,0,0,0,1,0.005074371583759785,,2017-10-30,
ZCH069CE,1,0,,2018-10-03,,0,0,1,0,0.0011263223132118583,,2017-10-21,
ZCH069CG,0,0,,,,0,0,0,1,0.001821648795157671,,2017-10-30,
ZCH06CKC,0,0,,,,0,0,0,1,0.0023951490875333548,,2017-10-30,
ZCH06CMY,0,0,,,,0,0,0,1,0.001294831046834588,,2017-12-20,
ZCH06CNJ,0,0,,,,0,0,0,1,0.08005858957767487,,2017-10-30,
ZCH06CV9,0,0,,,,0,0,0,1,0.1692918837070465,,2017-11-14,
ZCH06CXP,0,0,,,,0,0,0,1,0.0014517487725242972,,2017-12-20,
ZCH06D22,0,0,,,,0,0,0,1,0.0019751263316720724,,2017-10-21,
ZCH06D48,0,0,,,,0,0,0,1,0.0015265528345480561,,2017-11-14,
ZCH06D4E,0,0,,,,0,0,0,1,0.0023193680681288242,,2017-12-20,
ZCH06D8C,0,0,,,,0,0,0,1,0.0016942137153819203,,2017-11-14,
ZCH06DAF,0,0,,,,0,0,0,1,0.0018875377718359232,,2017-10-30,
ZCH06DE3,0,0,,,,0,0,0,1,0.0024492095690220594,,2017-12-20,
ZCH06DE5,0,0,,,,0,0,0,1,0.003041661810129881,,2017-10-30,
ZCH06DFH,0,0,,,,0,0,0,1,0.002711003879085183,,2017-10-30,
ZCH06DFS,0,0,,,,0,0,0,1,0.002614237368106842,,2017-10-30,
ZCH06DHK,0,0,,,,0,0,0,1,0.0024978192523121834,,2017-10-30,
ZCH06DJR,0,0,,,,0,0,0,1,0.0021528422366827726,,2018-01-06,
ZCH06DKS,0,0,,,,0,0,0,1,0.002334094373509288,,2017-10-30,
ZCH06DM1,0,0,,,,0,0,0,1,0.0030130851082503796,,2017-10-30,
ZCH06DQR,0,0,,,,0,0,0,1,0.0016369879012927413,,2017-10-30,
ZCH06DSS,0,0,,,,0,0,0,1,0.0029135742224752903,,2017-10-30,
ZCH06DWJ,0,0,,,,0,0,0,1,0.002786044729873538,,2017-10-30,
ZCH06E24,0,0,,,,0,0,0,1,0.0026127605233341455,,2018-05-16,
ZCH06E33,0,0,,,,0,0,0,1,0.0022572907619178295,,2017-10-30,
ZCH06E7C,0,0,,,,0,0,0,1,0.0022559198550879955,,2017-11-09,
ZCH06E9M,0,0,,,,0,0,0,1,0.0019427338847890496,,2017-10-30,
ZCH06EC2,0,0,,,,0,0,0,1,0.003399239620193839,,2017-10-21,
ZCH06ECL,0,0,,,,0,0,0,1,0.0007997874054126441,,2018-01-05,
ZCH06EGT,1,0,,2021-02-22,,0,0,1,0,0.02137133665382862,,2018-06-26,
ZCH06EHB,0,0,,,,0,0,0,1,0.0021464056335389614,,2017-10-30,
ZCH06EKN,0,0,,,,0,0,0,1,0.0032054316252470016,,2017-10-21,
ZCH06EKP,0,0,,,,0,0,0,1,0.006372075993567705,,2017-11-09,
ZCH06EKQ,0,0,,,,0,0,0,1,0.0009595214505679905,,2017-12-21,
ZCH06EM2,0,0,,,,0,0,0,1,0.0011178028071299195,,2017-12-21,
ZCH06EM5,0,0,,,,0,0,0,1,0.009000055491924286,,2017-10-21,
ZCH06EN3,0,0,,,,0,0,0,1,0.0023377835750579834,,2017-12-20,
ZCH06ENA,0,0,,,,0,0,0,1,0.005562864243984222,,2017-10-21,
ZCH06ENG,0,0,,,,0,0,0,1,0.00532419653609395,,2017-10-30,
ZCH06EP4,0,0,,,,0,0,0,1,0.0009191358112730086,,2018-01-05,
ZCH06ETC,0,0,,,,0,0,0,1,0.11806756258010864,,2017-10-21,
ZCH06EV4,0,0,,,,0,0,0,1,0.0012725911801680923,,2017-12-21,
ZCH06EVM,0,0,,,,0,0,0,1,0.0015989664243534207,,2017-11-09,
ZCH06EWQ,0,0,,,,0,0,0,1,0.0023542605340480804,,2017-10-30,
ZCH06EYL,0,0,,,,0,0,0,1,0.002144524361938238,,2017-11-14,
ZCH06F0X,0,0,,,,0,0,0,1,0.002764654578641057,,2017-10-21,
ZCH06F15,0,0,,,,0,0,0,1,0.002240522764623165,,2017-10-21,
ZCH06F1M,0,0,,,,0,0,0,1,0.004230145364999771,,2017-10-30,
ZCH06F23,0,0,,,,0,0,0,1,0.0011246181093156338,,2018-01-05,
ZCH06F30,0,0,,,,0,0,0,1,0.0008646983769722283,,2017-12-21,
ZCH06F5G,0,0,,,,0,0,0,1,0.0008324165246449411,,2017-12-21,
ZCH06F5M,0,0,,,,0,0,0,1,0.003053162945434451,,2017-10-30,
ZCH06F63,0,0,,,,0,0,0,1,0.0024191662669181824,,2017-10-21,
ZCH06F6B,0,0,,,,0,0,0,1,0.0011585993925109506,,2018-01-05,
ZCH06F8K,0,0,,,,0,0,0,1,0.0011862443061545491,,2018-01-05,
ZCH06F99,0,0,,,,0,0,0,1,0.0015342875849455595,,2017-11-14,
ZCH06F9S,0,0,,,,0,0,0,1,0.003547806292772293,,2017-10-30,
ZCH06F9T,1,0,,2019-04-01,,0,0,1,0,0.0019762960728257895,,2017-11-09,
ZCH06FAD,0,0,,,,0,0,0,1,0.003677477827295661,,2017-12-20,
ZCH06FFE,0,0,,,,0,0,0,1,0.002099174540489912,,2017-12-20,
ZCH06FFX,0,0,,,,0,0,0,1,0.002869861898943782,,2017-10-30,
ZCH06FGM,0,0,,,,0,0,0,1,0.007312566973268986,,2017-11-14,
ZCH06FJN,1,0,,2019-11-23,,0,0,1,0,0.26804837584495544,,2017-10-30,
ZCH06FMR,0,0,,,,0,0,0,1,0.0008099978440441191,,2018-10-29,
ZCH06FMZ,0,0,,,,0,0,0,1,0.0011518608080223203,,2017-12-21,
ZCH06FRN,0,0,,,,0,0,0,1,0.0017495861975476146,,2017-12-20,
ZCH06FSR,0,0,,,,0,0,0,1,0.002644013147801161,,2017-12-20,
ZCH06FWL,0,0,,,,0,0,0,1,0.0020627060439437628,,2017-10-30,
ZCH06FZP,0,0,,,,0,0,0,1,0.0008774682646617293,,2017-12-21,
ZCH06G8R,0,0,,,,0,0,0,1,0.002138511510565877,,2017-10-30,
ZCH06GCH,0,0,,,,0,0,0,1,0.1531529277563095,,2017-11-09,
ZCH06GLP,0,0,,,,0,0,0,1,0.001296906964853406,,2017-12-20,
ZCH06GM2,0,0,,,,0,0,0,1,0.0014618203276768327,,2017-11-09,
ZCH06GMT,0,0,,,,0,0,0,1,0.020111946389079094,,2017-11-14,
ZCH06GRG,0,0,,,,0,0,0,1,0.002166689606383443,,2017-10-30,
ZCH06GZM,0,0,,,,0,0,0,1,0.0021228136029094458,,2017-10-21,
ZCH06H42,0,0,,,,0,0,0,1,0.0017710058018565178,,2017-10-30,
ZCH06H4G,0,0,,,,0,0,0,1,0.002125433413311839,,2017-10-30,
ZCH06H6M,1,0,,2019-02-25,,0,0,1,0,0.0008906331495381892,,2017-11-09,
ZCH06H6R,0,0,,,,0,0,0,1,0.002015970414504409,,2017-10-21,
ZCH06H6Y,0,0,,,,0,0,0,1,0.002856074832379818,,2017-10-21,
ZCH06H7H,0,0,,,,0,0,0,1,0.002693088026717305,,2017-12-20,
ZCH06H7V,0,0,,,,0,0,0,1,0.0008522324496880174,,2018-10-29,
ZCH06H85,0,0,,,,0,0,0,1,0.0024021798744797707,,2017-10-30,
ZCH06HA3,0,0,,,,0,0,0,1,0.0013681678101420403,,2018-01-05,
ZCH06HAR,0,0,,,,0,0,0,1,0.0022114096209406853,,2017-10-30,
ZCH06HCZ,0,0,,,,0,0,0,1,0.001578058348968625,,2017-12-20,
ZCH06HD5,1,0,,2019-07-23,,0,0,1,0,0.003550464054569602,,2017-10-21,
ZCH06HDQ,0,0,,,,0,0,0,1,0.002862094435840845,,2017-10-30,
ZCH06HE7,0,0,,,,0,0,0,1,0.0010797205613926053,,2018-01-05,
ZCH06HG0,0,0,,,,0,0,0,1,0.0026181889697909355,,2017-10-30,
ZCH06HJ6,0,0,,,,0,0,0,1,0.0024176856968551874,,2017-10-21,
ZCH06HKT,0,0,,,,0,0,0,1,0.002045085420832038,,2017-10-21,
ZCH06HLL,0,0,,,,0,0,0,1,0.0012700931401923299,,2018-01-05,
ZCH06HML,0,0,,,,0,0,0,1,0.002581812674179673,,2017-10-30,
ZCH06HP7,0,0,,,,0,0,0,1,0.003662225790321827,,2017-11-09,
ZCH06HV3,0,0,,,,0,0,0,1,0.0007793036056682467,,2018-01-05,
ZCH06HWS,0,0,,,,0,0,0,1,0.007013848051428795,,2017-11-14,
ZCH06HXR,0,0,,,,0,0,0,1,0.005673201754689217,,2017-11-09,
ZCH06HZL,1,0,,2019-02-12,,0,0,1,0,0.319972425699234,,2017-11-09,
ZCH06J1N,0,0,,,,0,0,0,1,0.003221747698262334,,2017-10-21,
ZCH06J2L,0,0,,,,0,0,0,1,0.0015353222843259573,,2018-08-07,
ZCH06J3G,0,0,,,,0,0,0,1,0.0016636012587696314,,2018-01-05,
ZCH06J3Z,0,0,,,,0,0,0,1,0.0017540465341880918,,2017-11-14,
ZCH06J4E,0,0,,,,0,0,0,1,0.002567732473835349,,2017-10-30,
ZCH06J7F,0,0,,,,0,0,0,1,0.0011251287069171667,,2017-12-21,
ZCH06JX0,0,0,,,,0,0,0,1,0.0011843729298561811,,2017-12-21,
ZCH06JZT,0,0,,,,0,0,0,1,0.002190172206610441,,2017-10-30,
ZCH06K13,0,0,,,,0,0,0,1,0.00227216724306345,,2017-10-30,
ZCH06K3J,0,0,,,,0,0,0,1,0.006893726997077465,,2017-11-09,
ZCH06K6X,0,0,,,,0,0,0,1,0.0014745185617357492,,2017-11-14,
ZCH06KDS,0,0,,,,0,0,0,1,0.001261738478206098,,2017-11-09,
ZCH06KF0,0,0,,,,0,0,0,1,0.004258580505847931,,2017-10-21,
ZCH06KHD,0,0,,,,0,0,0,1,0.0033285978715866804,,2017-10-21,
ZCH06KLH,0,0,,,,0,0,0,1,0.005172783508896828,,2017-10-21,
ZCH06KLM,0,0,,,,0,0,0,1,0.003467866685241461,,2017-10-21,
ZCH06KNC,0,0,,,,0,0,0,1,0.0011788994306698442,,2018-01-05,
ZCH06KND,0,0,,,,0,0,0,1,0.0023487145081162453,,2017-10-21,
ZCH06KRV,0,0,,,,0,0,0,1,0.0017359488410875201,,2017-11-14,
ZCH06KV0,0,0,,,,0,0,0,1,0.0008110722410492599,,2018-01-05,
ZCH06KV6,0,0,,,,0,0,0,1,0.0010969311697408557,,2017-12-21,
ZCH06KVC,0,0,,,,0,0,0,1,0.002008947776630521,,2017-10-30,
ZCH06KWH,0,0,,,,0,0,0,1,0.0030984594486653805,,2017-10-21,
ZCH06KXK,0,0,,,,0,0,0,1,0.0035602920688688755,,2018-08-22,
ZCH06KZM,0,0,,,,0,0,0,1,0.0029854904860258102,,2017-10-30,
ZCH06KZY,0,0,,,,0,0,0,1,0.0011340605560690165,,2017-12-21,
ZCH06L04,0,0,,,,0,0,0,1,0.0009400531416758895,,2017-12-21,
ZCH06L4E,0,0,,,,0,0,0,1,0.00225118943490088,,2017-10-30,
ZCH06L53,0,0,,,,0,0,0,1,0.001472499337978661,,2017-11-14,
ZCH06L5M,0,0,,,,0,0,0,1,0.001396678970195353,,2017-11-14,
ZCH06L77,0,0,,,,0,0,0,1,0.0021913207601755857,,2017-12-21,
ZCH06L7F,0,0,,,,0,0,0,1,0.0009618171025067568,,2018-01-05,
ZCH06LAB,0,0,,,,0,0,0,1,0.003047575708478689,,2017-10-30,
ZCH06LB9,0,0,,,,0,0,0,1,0.0015394657384604216,,2018-08-23,
ZCH06LFH,0,0,,,,0,0,0,1,0.0018431313801556826,,2017-11-14,
ZCH06LG8,0,0,,,,0,0,0,1,0.001587986247614026,,2017-11-14,
ZCH06LH3,0,0,,,,0,0,0,1,0.008382419124245644,,2017-11-14,
ZCH06LHW,0,0,,,,0,0,0,1,0.0034742415882647038,,2017-10-30,
ZCH06LJ8,0,0,,,,0,0,0,1,0.0007793898694217205,,2017-12-21,
ZCH06LJQ,0,0,,,,0,0,0,1,0.0008117540855892003,,2018-10-29,
ZCH06LK5,0,0,,,,0,0,0,1,0.006110241636633873,,2017-10-21,
ZCH06LK8,0,0,,,,0,0,0,1,0.002351597882807255,,2017-10-30,
ZCH06LKP,0,0,,,,0,0,0,1,0.0014620564179494977,,2018-08-07,
ZCH06LKW,0,0,,,,0,0,0,1,0.002162335207685828,,2017-10-30,
ZCH06LLM,0,0,,,,0,0,0,1,0.0008402990060858428,,2018-01-05,
ZCH06LLZ,0,0,,,,0,0,0,1,0.22528694570064545,,2017-10-30,
ZCH06LMQ,0,0,,,,0,0,0,1,0.0025521391071379185,,2017-10-30,
ZCH06LMW,0,0,,,,0,0,0,1,0.003033942775800824,,2017-10-30,
ZCH06LN7,0,0,,,,0,0,0,1,0.10151258856058121,,2017-11-14,
ZCH06LP8,0,0,,,,0,0,0,1,0.002236970467492938,,2017-10-30,
ZCH06LQ1,0,0,,,,0,0,0,1,0.003182433545589447,,2017-10-21,
ZCH06LQX,0,0,,,,0,0,0,1,0.0037078887689858675,,2017-10-30,
ZCH06LR1,0,0,,,,0,0,0,1,0.15611480176448822,,2017-10-21,
ZCH06LS1,0,0,,,,0,0,0,1,0.0013189140008762479,,2018-01-05,
ZCH06LSJ,0,0,,,,0,0,0,1,0.0012018003035336733,,2017-12-21,
ZCH06LT2,0,0,,,,0,0,0,1,0.0013279267586767673,,2017-11-14,
ZCH06LTE,0,0,,,,0,0,0,1,0.05743922293186188,,2017-12-20,
ZCH06LTN,0,0,,,,0,0,0,1,0.0011964160948991776,,2017-12-21,
ZCH06LTV,0,0,,,,0,0,0,1,0.00201747240498662,,2017-10-30,
ZCH06LX7,0,0,,,,0,0,0,1,0.0022484054788947105,,2017-10-30,
ZCH06LXJ,0,0,,,,0,0,0,1,0.002214933978393674,,2017-10-30,
ZCH06LYQ,0,0,,,,0,0,0,1,0.0012896088883280754,,2017-11-09,
ZCH06LYX,0,0,,,,0,0,0,1,0.003278520191088319,,2017-10-30,
ZCH06M0T,0,0,,,,0,0,0,1,0.002786912489682436,,2017-10-30,
ZCH06M1A,0,0,,,,0,0,0,1,0.001200475380755961,,2018-01-05,
ZCH06M2L,0,0,,,,0,0,0,1,0.0007651766645722091,,2017-12-21,
ZCH06M3B,0,0,,,,0,0,0,1,0.001185632194392383,,2017-12-21,
ZCH06M3E,0,0,,,,0,0,0,1,0.0023195866961032152,,2017-10-30,
ZCH06M3Q,0,0,,,,0,0,0,1,0.001133664627559483,,2018-01-05,
ZCH06M5M,0,0,,,,0,0,0,1,0.0036686307284981012,,2017-10-21,
ZCH06M7Y,0,0,,,,0,0,0,1,0.002666810993105173,,2017-10-21,
ZCH06MCK,0,0,,,,0,0,0,1,0.0007774656405672431,,2018-01-05,
ZCH06MDT,0,0,,,,0,0,0,1,0.001988314324989915,,2017-12-20,
ZCH06MEB,0,0,,,,0,0,0,1,0.001017899950966239,,2017-12-21,
ZCH06MJZ,0,1,2019-10-15,,,0,1,0,0,0.4321390986442566,0.41555073857307434,2017-10-30,715.0
ZCH06MKF,0,0,,,,0,0,0,1,0.0009493252728134394,,2017-12-21,
ZCH06MM7,0,0,,,,0,0,0,1,0.002059223596006632,,2017-10-30,
ZCH06MPE,0,0,,,,0,0,0,1,0.001215592841617763,,2017-11-14,
ZCH06MR5,1,0,,2018-02-10,,0,0,1,0,0.0009466642513871193,,2017-10-21,
ZCH06MSW,0,0,,,,0,0,0,1,0.0010521861258894205,,2017-12-20,
ZCH06MT0,0,0,,,,0,0,0,1,0.0022080012131482363,,2017-10-30,
ZCH06MT6,0,0,,,,0,0,0,1,0.0020297986920922995,,2017-10-30,
ZCH06MY4,0,0,,,,0,0,0,1,0.001327085425145924,,2017-12-21,
ZCH06MZM,0,0,,,,0,0,0,1,0.0010496795875951648,,2017-12-20,
ZCH06N0B,0,0,,,,0,0,0,1,0.03779406100511551,,2017-10-21,
ZCH06N0G,0,0,,,,0,0,0,1,0.003169186180457473,,2017-10-30,
ZCH06N10,0,0,,,,0,0,0,1,0.0008268164820037782,,2018-01-05,
ZCH06N1D,0,0,,,,0,0,0,1,0.02898646891117096,,2018-01-05,
ZCH06N2W,0,0,,,,0,0,0,1,0.0018403357826173306,,2017-10-30,
ZCH06N3F,0,0,,,,0,0,0,1,0.0011631669476628304,,2018-01-05,
ZCH06N4M,0,0,,,,0,0,0,1,0.003396959276869893,,2017-10-21,
ZCH06N50,0,0,,,,0,0,0,1,0.007099267560988665,,2017-11-09,
ZCH06N5C,0,0,,,,0,0,0,1,0.0014463064726442099,,2018-01-05,
ZCH06N5L,1,1,2019-09-08,2020-03-22,196.0,1,0,0,0,0.3987331986427307,0.3243591785430908,2017-11-09,668.0
ZCH06N5T,0,0,,,,0,0,0,1,0.0009978290181607008,,2017-12-21,
