serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
10A0A0KCF97G,0,0,,,,0,0,0,1,0.0006640877109020948,,2020-02-20,
10A0A0KPF97G,1,0,,2021-08-12,,0,0,1,0,0.10455413162708282,,2020-02-20,
10B0A001F97G,0,0,,,,0,0,0,1,0.0022801437880843878,,2020-02-20,
10B0A00HF97G,0,0,,,,0,0,0,1,0.0013484457740560174,,2020-02-20,
10B0A01CF97G,0,0,,,,0,0,0,1,0.0006172445137053728,,2020-02-20,
10B0A01ZF97G,0,0,,,,0,0,0,1,0.00046020629815757275,,2021-04-08,
10B0A02LF97G,0,0,,,,0,0,0,1,0.0006649430142715573,,2020-02-20,
10B0A030F97G,0,0,,,,0,0,0,1,0.036062538623809814,,2020-10-24,
10B0A03BF97G,0,0,,,,0,0,0,1,0.0007203140412457287,,2020-02-20,
10B0A03UF97G,0,0,,,,0,0,0,1,0.0013445011572912335,,2020-02-20,
10B0A04DF97G,0,0,,,,0,0,0,1,0.0007484864327125251,,2020-02-20,
10B0A055F97G,0,0,,,,0,0,0,1,0.001039723982103169,,2020-02-20,
10B0A059F97G,0,0,,,,0,0,0,1,0.0005330372950993478,,2021-02-26,
10B0A05KF97G,0,1,2026-02-10,,,0,1,0,0,0.11194401234388351,0.11194401234388351,2020-02-20,2182.0
10B0A05MF97G,0,0,,,,0,0,0,1,0.0014600646682083607,,2020-02-20,
10B0A063F97G,0,0,,,,0,0,0,1,0.001014713547192514,,2020-02-20,
10B0A06BF97G,0,0,,,,0,0,0,1,0.0012827786849811673,,2020-02-20,
10B0A06KF97G,0,0,,,,0,0,0,1,0.0011846963316202164,,2020-02-20,
10B0A074F97G,0,0,,,,0,0,0,1,0.0016022261697798967,,2020-02-20,
10B0A07GF97G,0,0,,,,0,0,0,1,0.0005102535360492766,,2021-01-20,
10B0A07SF97G,0,0,,,,0,0,0,1,0.001366260345093906,,2020-02-20,
10B0A08DF97G,0,0,,,,0,0,0,1,0.0006636391626670957,,2020-07-09,
10B0A099F97G,0,0,,,,0,0,0,1,0.0011667297221720219,,2020-02-20,
10B0A09DF97G,0,0,,,,0,0,0,1,0.001619003713130951,,2020-02-20,
10B0A09XF97G,0,0,,,,0,0,0,1,0.0004847088421229273,,2020-12-11,
10B0A0AEF97G,0,0,,,,0,0,0,1,0.0014581200666725636,,2020-03-19,
10B0A0BGF97G,0,0,,,,0,0,0,1,0.0008158330456353724,,2020-02-20,
10B0A0BKF97G,0,0,,,,0,0,0,1,0.0008013315382413566,,2020-02-20,
10B0A0DLF97G,0,0,,,,0,0,0,1,0.0006658917409367859,,2020-02-20,
10B0A0E7F97G,0,0,,,,0,0,0,1,0.0009377911919727921,,2020-02-20,
10B0A0E9F97G,0,0,,,,0,0,0,1,0.0011493520578369498,,2020-02-20,
10B0A0EAF97G,0,0,,,,0,0,0,1,0.0007130868034437299,,2020-02-20,
10B0A0ETF97G,0,0,,,,0,0,0,1,0.09295310825109482,,2020-02-20,
10B0A0EVF97G,0,0,,,,0,0,0,1,0.0015077205607667565,,2020-02-20,
10B0A0F5F97G,0,0,,,,0,0,0,1,0.0018256842158734798,,2020-02-20,
10B0A0F8F97G,0,0,,,,0,0,0,1,0.0012782430276274681,,2020-02-20,
10B0A0FDF97G,0,0,,,,0,0,0,1,0.001464579370804131,,2020-02-20,
10B0A0FJF97G,1,0,,2024-01-04,,0,0,1,0,0.0015889897476881742,,2020-02-20,
10B0A0FMF97G,0,0,,,,0,0,0,1,0.0009940569289028645,,2020-02-20,
10B0A0GXF97G,0,0,,,,0,0,0,1,0.0012011759681627154,,2020-02-20,
10B0A0H9F97G,0,0,,,,0,0,0,1,0.0007253923104144633,,2020-02-20,
10B0A0HBF97G,0,0,,,,0,0,0,1,0.0012746582506224513,,2020-02-20,
10B0A0HQF97G,0,0,,,,0,0,0,1,0.0006200596690177917,,2020-02-20,
10B0A0J1F97G,0,0,,,,0,0,0,1,0.0008054011268541217,,2020-02-20,
10B0A0J8F97G,0,0,,,,0,0,0,1,0.0014814544701948762,,2020-02-20,
10B0A0JBF97G,0,0,,,,0,0,0,1,0.0009251284063793719,,2020-02-20,
10B0A0JGF97G,0,0,,,,0,0,0,1,0.002142770914360881,,2020-02-20,
10B0A0JMF97G,0,0,,,,0,0,0,1,0.0018606738885864615,,2020-02-20,
10B0A0JUF97G,0,0,,,,0,0,0,1,0.0009528892114758492,,2020-03-20,
10B0A0KAF97G,0,0,,,,0,0,0,1,0.0007294578244909644,,2020-02-20,
10B0A0KDF97G,0,0,,,,0,0,0,1,0.0014165739994496107,,2020-02-20,
10B0A0KPF97G,0,0,,,,0,0,0,1,0.001120195840485394,,2020-02-20,
10B0A0KTF97G,0,0,,,,0,0,0,1,0.0008871174650266767,,2020-06-27,
10B0A0LRF97G,0,0,,,,0,0,0,1,0.001033737207762897,,2020-08-12,
10B0A0M6F97G,0,0,,,,0,0,0,1,0.0009728381992317736,,2020-03-19,
10B0A0MDF97G,0,0,,,,0,0,0,1,0.00032009038841351867,,2021-06-08,
10B0A0MPF97G,0,0,,,,0,0,0,1,0.00103529985062778,,2020-02-20,
10B0A0NRF97G,0,0,,,,0,0,0,1,0.02316538617014885,,2020-02-20,
10B0A0NUF97G,0,0,,,,0,0,0,1,0.001292276312597096,,2020-03-19,
10B0A0NXF97G,0,0,,,,0,0,0,1,0.000627545639872551,,2020-08-12,
10B0A0PGF97G,0,0,,,,0,0,0,1,0.0015871297800913453,,2020-03-19,
10B0A0PJF97G,0,0,,,,0,0,0,1,0.0015449358616024256,,2020-03-19,
10B0A0PXF97G,0,0,,,,0,0,0,1,0.0008280877955257893,,2020-06-27,
10B0A0Q1F97G,0,0,,,,0,0,0,1,0.0005055463989265263,,2020-08-12,
10B0A0QHF97G,0,0,,,,0,0,0,1,0.0004985444247722626,,2021-02-26,
10B0A0R0F97G,1,1,2025-11-05,2025-11-27,22.0,1,0,0,0,0.2438407689332962,0.14367400109767914,2020-02-20,2085.0
10B0A0R8F97G,0,0,,,,0,0,0,1,0.013472489081323147,,2020-02-20,
10B0A0T6F97G,0,0,,,,0,0,0,1,0.000455147324828431,,2020-06-25,
10B0A0TMF97G,0,0,,,,0,0,0,1,0.0025874462444335222,,2020-03-19,
10B0A0V7F97G,0,0,,,,0,0,0,1,0.00034342030994594097,,2021-04-30,
10B0A0VFF97G,0,0,,,,0,0,0,1,0.0003846868348773569,,2021-04-30,
10B0A0VGF97G,0,0,,,,0,0,0,1,0.0014124404406175017,,2020-02-20,
10B0A0VKF97G,1,0,,2020-12-08,,0,0,1,0,0.010841845534741879,,2020-03-19,
10B0A0WNF97G,0,0,,,,0,0,0,1,0.0008323427755385637,,2021-08-04,
10C0A00HF97G,0,0,,,,0,0,0,1,0.0008854724001139402,,2020-03-19,
10C0A02NF97G,0,0,,,,0,0,0,1,0.0009951445972546935,,2020-03-19,
10C0A02UF97G,0,0,,,,0,0,0,1,0.0004957130877301097,,2020-10-24,
10C0A03GF97G,0,0,,,,0,0,0,1,0.0004876423336099833,,2020-12-11,
10C0A03HF97G,0,0,,,,0,0,0,1,0.00032964101410470903,,2020-07-21,
10C0A03LF97G,0,0,,,,0,0,0,1,0.0004221119452267885,,2020-07-21,
10C0A044F97G,0,0,,,,0,0,0,1,0.0010790207888931036,,2020-03-19,
10C0A04CF97G,0,0,,,,0,0,0,1,0.00034176549525000155,,2020-07-28,
10C0A060F97G,0,0,,,,0,0,0,1,0.0012048864737153053,,2020-03-19,
10C0A06QF97G,0,0,,,,0,0,0,1,0.0004742278251796961,,2021-04-30,
10C0A078F97G,0,0,,,,0,0,0,1,0.00108482560608536,,2020-03-19,
10C0A07FF97G,0,0,,,,0,0,0,1,0.00022525455278810114,,2020-07-21,
10C0A07QF97G,0,0,,,,0,0,0,1,0.0005897501250728965,,2021-09-16,
10C0A08KF97G,0,0,,,,0,0,0,1,0.0006806415040045977,,2020-03-19,
10C0A09NF97G,0,0,,,,0,0,0,1,0.0004894736339338124,,2020-07-09,
10C0A0ADF97G,1,1,2020-12-11,2020-12-20,9.0,1,0,0,0,0.1251240223646164,0.11315852403640747,2020-03-19,267.0
10C0A0AKF97G,0,0,,,,0,0,0,1,0.001155997160822153,,2020-03-19,
10C0A0AVF97G,1,1,2023-03-22,2023-04-08,17.0,1,0,0,0,0.15445686876773834,0.11644065380096436,2020-03-19,1098.0
10C0A0B3F97G,0,0,,,,0,0,0,1,0.0003978801250923425,,2021-03-31,
10C0A0BUF97G,0,0,,,,0,0,0,1,0.0008517326787114143,,2020-10-21,
10C0A0DJF97G,0,0,,,,0,0,0,1,0.0010262614814564586,,2020-03-19,
10C0A0G0F97G,0,0,,,,0,0,0,1,0.0007619448588229716,,2020-05-29,
10E0A001F97G,0,0,,,,0,0,0,1,0.0003947650548070669,,2020-10-29,
10E0A00GF97G,0,0,,,,0,0,0,1,0.00048760094796307385,,2020-05-29,
10F0A00WF97G,0,0,,,,0,0,0,1,0.0009853171650320292,,2020-03-19,
10F0A01CF97G,0,0,,,,0,0,0,1,0.0010640855180099607,,2020-03-19,
10F0A022F97G,0,0,,,,0,0,0,1,0.0008581266738474369,,2020-03-19,
10F0A02HF97G,0,0,,,,0,0,0,1,0.000999468844383955,,2020-03-19,
10F0A039F97G,0,0,,,,0,0,0,1,0.0004910824936814606,,2021-03-03,
10F0A04EF97G,0,0,,,,0,0,0,1,0.0003612637519836426,,2020-10-14,
10F0A05HF97G,0,0,,,,0,0,0,1,0.000281709450064227,,2021-06-08,
10F0A06BF97G,1,0,,2025-09-16,,0,0,1,0,0.05140824243426323,,2020-03-19,
10F0A071F97G,0,0,,,,0,0,0,1,0.0010237839305773377,,2020-03-19,
10F0A077F97G,0,0,,,,0,0,0,1,0.0012132475385442376,,2020-03-19,
10F0A08NF97G,0,0,,,,0,0,0,1,0.0010992581956088543,,2020-03-19,
10F0A0AHF97G,0,0,,,,0,0,0,1,0.000543096277397126,,2021-04-29,
10F0A0BCF97G,1,0,,2023-10-02,,0,0,1,0,0.0010262301657348871,,2020-03-19,
10F0A0BTF97G,0,0,,,,0,0,0,1,0.001586542115546763,,2020-03-19,
10F0A0DZF97G,0,0,,,,0,0,0,1,0.0005510710179805756,,2020-12-09,
10F0A0F2F97G,0,0,,,,0,0,0,1,0.0011550323106348515,,2020-03-19,
10H0A003F97G,0,0,,,,0,0,0,1,0.0017173347296193242,,2020-03-19,
10H0A004F97G,0,0,,,,0,0,0,1,0.0009472881210967898,,2020-03-19,
10H0A00FF97G,0,0,,,,0,0,0,1,0.001818963559344411,,2020-03-19,
10H0A00GF97G,0,0,,,,0,0,0,1,0.0009511155658401549,,2020-03-19,
10H0A021F97G,0,0,,,,0,0,0,1,0.0009116555447690189,,2020-03-19,
10H0A04PF97G,1,0,,2023-05-18,,0,0,1,0,0.025079110637307167,,2020-08-27,
10H0A04ZF97G,0,0,,,,0,0,0,1,0.0009565034997649491,,2020-03-19,
10H0A051F97G,0,0,,,,0,0,0,1,0.0004334273107815534,,2021-04-21,
10H0A053F97G,0,0,,,,0,0,0,1,0.0010617868974804878,,2020-03-19,
10H0A068F97G,0,0,,,,0,0,0,1,0.00034861007588915527,,2021-06-08,
10H0A07YF97G,0,0,,,,0,0,0,1,0.0011020866222679615,,2020-03-19,
10H0A0ASF97G,0,0,,,,0,0,0,1,0.00047218197141774,,2021-04-08,
10H0A0BAF97G,0,0,,,,0,0,0,1,0.0006049901130609214,,2021-02-26,
10H0A0BPF97G,0,0,,,,0,0,0,1,0.0007103250827640295,,2021-04-13,
10J0A02HF97G,0,0,,,,0,0,0,1,0.0011088431347161531,,2020-03-19,
10J0A02ZF97G,0,0,,,,0,0,0,1,0.0009366700542159379,,2020-03-19,
10J0A037F97G,0,0,,,,0,0,0,1,0.0011080348631367087,,2020-03-19,
10J0A04JF97G,0,0,,,,0,0,0,1,0.0003301778924651444,,2020-11-17,
10J0A06DF97G,0,0,,,,0,0,0,1,0.0006298966472968459,,2020-09-17,
10J0A09WF97G,0,0,,,,0,0,0,1,0.0005443281843326986,,2021-05-04,
10J0A0A9F97G,0,0,,,,0,0,0,1,0.0005170856602489948,,2020-06-23,
10K0A010F97G,0,0,,,,0,0,0,1,0.0004577210929710418,,2021-06-08,
10K0A017F97G,0,0,,,,0,0,0,1,0.0009257534984499216,,2020-03-19,
10K0A01GF97G,0,0,,,,0,0,0,1,0.0004556280327960849,,2021-04-30,
10K0A051F97G,0,0,,,,0,0,0,1,0.0015718453796580434,,2020-03-19,
10K0A059F97G,0,0,,,,0,0,0,1,0.0009429851779714227,,2020-03-19,
10K0A05EF97G,0,1,2021-11-02,,,0,1,0,0,0.16942155361175537,0.1333356350660324,2020-03-19,593.0
10K0A05HF97G,0,0,,,,0,0,0,1,0.000898046710062772,,2020-03-19,
10K0A05JF97G,0,0,,,,0,0,0,1,0.0011404313845559955,,2020-03-19,
10K0A05SF97G,0,0,,,,0,0,0,1,0.001303375232964754,,2020-03-19,
10K0A05TF97G,0,0,,,,0,0,0,1,0.0005438479711301625,,2020-10-14,
10K0A05WF97G,0,0,,,,0,0,0,1,0.0010504958918318152,,2020-03-19,
10K0A05YF97G,0,0,,,,0,0,0,1,0.0009978641755878925,,2020-03-19,
10K0A063F97G,0,0,,,,0,0,0,1,0.0009171233978122473,,2020-03-19,
10K0A067F97G,0,0,,,,0,0,0,1,0.0017183903837576509,,2020-03-19,
10K0A06CF97G,0,0,,,,0,0,0,1,0.0010656863451004028,,2020-03-19,
10K0A06LF97G,0,0,,,,0,0,0,1,0.0012101567117497325,,2020-03-19,
10K0A06RF97G,0,0,,,,0,0,0,1,0.0010250438936054707,,2020-03-19,
10K0A070F97G,0,0,,,,0,0,0,1,0.0014971764758229256,,2020-03-19,
10K0A073F97G,0,0,,,,0,0,0,1,0.0009547339286655188,,2020-03-19,
10K0A07DF97G,0,0,,,,0,0,0,1,0.0008967141038738191,,2020-03-19,
10K0A07JF97G,0,0,,,,0,0,0,1,0.001109611359424889,,2020-03-19,
10K0A07NF97G,0,0,,,,0,0,0,1,0.0009487030911259353,,2020-03-20,
10K0A07RF97G,0,0,,,,0,0,0,1,0.0016749699134379625,,2020-03-19,
10K0A07SF97G,0,0,,,,0,0,0,1,0.0011192465899512172,,2020-03-19,
10K0A07VF97G,0,0,,,,0,0,0,1,0.0010182549012824893,,2020-03-20,
10K0A08EF97G,0,0,,,,0,0,0,1,0.056604839861392975,,2020-06-24,
10K0A08KF97G,0,0,,,,0,0,0,1,0.001023584045469761,,2020-03-19,
10K0A08XF97G,0,0,,,,0,0,0,1,0.001751295174472034,,2020-03-19,
10K0A090F97G,0,0,,,,0,0,0,1,0.0010173822520300746,,2020-03-19,
10K0A09HF97G,0,0,,,,0,0,0,1,0.001141584711149335,,2020-03-19,
10K0A09SF97G,0,0,,,,0,0,0,1,0.0010401946492493153,,2020-03-19,
10K0A0ACF97G,0,0,,,,0,0,0,1,0.0015806601149961352,,2020-02-20,
10K0A0ALF97G,0,0,,,,0,0,0,1,0.0009577172459103167,,2020-03-19,
10K0A0ANF97G,0,0,,,,0,0,0,1,0.001070524682290852,,2020-03-19,
10K0A0ARF97G,0,0,,,,0,0,0,1,0.0011495458893477917,,2020-03-19,
10K0A0B5F97G,0,0,,,,0,0,0,1,0.001969391480088234,,2020-02-20,
10K0A0BTF97G,0,0,,,,0,0,0,1,0.002000989392399788,,2020-03-19,
10K0A0D4F97G,0,0,,,,0,0,0,1,0.0009447400807403028,,2020-03-19,
10K0A0DGF97G,0,0,,,,0,0,0,1,0.0009691169834695756,,2020-03-19,
10K0A0DLF97G,0,0,,,,0,0,0,1,0.0009940530871972442,,2020-03-19,
10K0A0EQF97G,0,0,,,,0,0,0,1,0.0012172155547887087,,2020-03-19,
10K0A0EUF97G,0,0,,,,0,0,0,1,0.0010681938147172332,,2020-03-19,
10K0A0F7F97G,0,0,,,,0,0,0,1,0.0007876948220655322,,2020-03-19,
10K0A0FZF97G,0,0,,,,0,0,0,1,0.0010664967121556401,,2020-03-19,
10K0A0GWF97G,0,0,,,,0,0,0,1,0.0024585239589214325,,2020-03-19,
10K0A0H0F97G,0,0,,,,0,0,0,1,0.1072135791182518,,2020-03-19,
10K0A0H1F97G,0,0,,,,0,0,0,1,0.001007262384518981,,2020-03-19,
10K0A0HZF97G,0,0,,,,0,0,0,1,0.0046665905974805355,,2020-03-19,
10K0A0JHF97G,0,0,,,,0,0,0,1,0.0008178326534107327,,2020-03-19,
10K0A0JQF97G,0,0,,,,0,0,0,1,0.0008680860046297312,,2020-03-19,
10K0A0JUF97G,0,0,,,,0,0,0,1,0.0021350414026528597,,2020-02-20,
10K0A0JZF97G,0,0,,,,0,0,0,1,0.0011010341113433242,,2020-03-19,
