serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
ZCH0569G,0,0,,,,0,0,0,1,0.0029990188777446747,,2017-11-09,
ZCH056AP,0,0,,,,0,0,0,1,0.0016916525783017278,,2017-12-21,
ZCH056CW,0,0,,,,0,0,0,1,0.0018796121003106236,,2017-12-21,
ZCH057V6,0,0,,,,0,0,0,1,0.0017646125052124262,,2017-12-20,
ZCH059QH,0,0,,,,0,0,0,1,0.013878324069082737,,2018-01-05,
ZCH05B7V,0,0,,,,0,0,0,1,0.001615954446606338,,2018-02-12,
ZCH05BYT,0,0,,,,0,0,0,1,0.018917683511972427,,2017-10-21,
ZCH05CK1,0,0,,,,0,0,0,1,0.0020804121159017086,,2018-01-25,
ZCH05CM7,0,0,,,,0,0,0,1,0.0018809590255841613,,2017-12-21,
ZCH05DWC,0,0,,,,0,0,0,1,0.0022252281196415424,,2017-11-14,
ZCH05DWK,0,0,,,,0,0,0,1,0.0030991369858384132,,2017-11-09,
ZCH05EMZ,0,0,,,,0,0,0,1,0.0016498120967298746,,2018-01-05,
ZCH05GBJ,0,0,,,,0,0,0,1,0.0036981517914682627,,2017-10-21,
ZCH05GCR,0,0,,,,0,0,0,1,0.0022971751168370247,,2017-12-20,
ZCH05JHB,0,0,,,,0,0,0,1,0.003467174246907234,,2017-11-09,
ZCH05JZ0,0,0,,,,0,0,0,1,0.008918090723454952,,2017-11-09,
ZCH05L91,0,0,,,,0,0,0,1,0.011789158917963505,,2017-11-09,
ZCH05NYE,0,0,,,,0,0,0,1,0.0027774942573159933,,2017-11-09,
ZCH05PJ5,0,0,,,,0,0,0,1,0.0013492576545104384,,2018-01-25,
ZCH05RJH,0,0,,,,0,0,0,1,0.0040114629082381725,,2019-04-05,
ZCH05WKW,0,0,,,,0,0,0,1,0.0022528802510350943,,2018-01-13,
ZCH05XCK,0,0,,,,0,0,0,1,0.0020648539066314697,,2018-01-25,
ZCH060HW,0,0,,,,0,0,0,1,0.0023273825645446777,,2017-10-30,
ZCH060KB,0,0,,,,0,0,0,1,0.0070683215744793415,,2017-10-30,
ZCH060L8,0,0,,,,0,0,0,1,0.002337623620405793,,2017-12-21,
ZCH060PL,0,0,,,,0,0,0,1,0.002399071352556348,,2017-11-14,
ZCH060SS,0,0,,,,0,0,0,1,0.00166764494497329,,2018-01-05,
ZCH060TK,0,0,,,,0,0,0,1,0.002447444247081876,,2017-12-20,
ZCH060W4,0,0,,,,0,0,0,1,0.020652705803513527,,2017-11-09,
ZCH060X6,0,0,,,,0,0,0,1,0.008138330653309822,,2017-10-30,
ZCH061AA,0,0,,,,0,0,0,1,0.0027234875597059727,,2017-11-06,
ZCH0626R,0,1,2019-04-09,,,0,1,0,0,0.8218070864677429,0.33214685320854187,2018-01-06,458.0
ZCH0655R,0,0,,,,0,0,0,1,0.005327804014086723,,2017-10-30,
ZCH0657H,1,0,,2019-11-15,,0,0,1,0,0.09149309247732162,,2017-10-30,
ZCH065A1,0,0,,,,0,0,0,1,0.001603360171429813,,2018-02-12,
ZCH065AT,0,0,,,,0,0,0,1,0.0032797467429190874,,2017-10-30,
ZCH065DF,1,1,2018-08-02,2018-08-02,0.0,1,0,0,0,0.1475263386964798,0.1475263386964798,2017-10-30,276.0
ZCH065FR,0,0,,,,0,0,0,1,0.016963636502623558,,2017-10-30,
ZCH065MN,0,0,,,,0,0,0,1,0.0020673067774623632,,2017-11-14,
ZCH065N3,0,0,,,,0,0,0,1,0.0024703177623450756,,2017-11-14,
ZCH065S8,0,0,,,,0,0,0,1,0.0033667294774204493,,2017-10-30,
ZCH065SX,0,0,,,,0,0,0,1,0.0019952566362917423,,2017-12-20,
ZCH065X8,0,0,,,,0,0,0,1,0.0032637566328048706,,2017-10-30,
ZCH065XB,0,0,,,,0,0,0,1,0.005587984807789326,,2018-01-17,
ZCH065ZG,0,0,,,,0,0,0,1,0.0015732903266325593,,2018-02-12,
ZCH0661H,0,0,,,,0,0,0,1,0.0025157614145427942,,2018-01-06,
ZCH0664K,0,0,,,,0,0,0,1,0.0024002573918551207,,2017-11-09,
ZCH0668M,0,0,,,,0,0,0,1,0.0023411503061652184,,2017-10-30,
ZCH066AE,0,0,,,,0,0,0,1,0.0025161958765238523,,2017-10-30,
ZCH066AV,0,0,,,,0,0,0,1,0.01625017821788788,,2017-11-09,
ZCH066DY,0,0,,,,0,0,0,1,0.0024597803130745888,,2017-10-30,
ZCH066ET,1,0,,2018-05-13,,0,0,1,0,0.011184905655682087,,2017-11-09,
ZCH066KR,0,0,,,,0,0,0,1,0.002383949002251029,,2017-10-30,
ZCH066KX,0,0,,,,0,0,0,1,0.0020909898448735476,,2017-10-30,
ZCH066MF,0,0,,,,0,0,0,1,0.013460998423397541,,2017-09-06,
ZCH066PW,0,0,,,,0,0,0,1,0.0028345289174467325,,2017-12-20,
ZCH066QP,0,0,,,,0,0,0,1,0.0015999197494238615,,2017-12-21,
ZCH066TQ,0,0,,,,0,0,0,1,0.002133068395778537,,2017-11-14,
ZCH066YQ,0,0,,,,0,0,0,1,0.0022770401556044817,,2017-11-09,
ZCH0670W,0,0,,,,0,0,0,1,0.003961638081818819,,2017-11-09,
ZCH067AY,0,0,,,,0,0,0,1,0.004201841074973345,,2017-11-09,
ZCH067C3,0,0,,,,0,0,0,1,0.0027187466621398926,,2017-10-30,
ZCH067DR,0,0,,,,0,0,0,1,0.0022681797854602337,,2017-11-14,
ZCH067NS,0,0,,,,0,0,0,1,0.0023742590565234423,,2017-10-30,
ZCH0681M,0,0,,,,0,0,0,1,0.003695385530591011,,2017-10-30,
ZCH0688C,1,0,,2018-04-14,,0,0,1,0,0.002941506216302514,,2018-01-21,
ZCH068C0,0,0,,,,0,0,0,1,0.009407082572579384,,2017-11-09,
ZCH068E0,0,0,,,,0,0,0,1,0.0025437630247324705,,2017-10-21,
ZCH068HS,0,0,,,,0,0,0,1,0.0036240299232304096,,2018-01-13,
ZCH068KT,0,0,,,,0,0,0,1,0.0024322508834302425,,2017-11-14,
ZCH068MS,0,0,,,,0,0,0,1,0.04920463263988495,,2017-09-06,
ZCH068T1,0,0,,,,0,0,0,1,0.002459548646584153,,2017-11-09,
ZCH068TE,0,0,,,,0,0,0,1,0.01424966100603342,,2017-11-09,
ZCH0693B,0,0,,,,0,0,0,1,0.001816492760553956,,2018-01-05,
ZCH0695G,0,0,,,,0,0,0,1,0.0021957303397357464,,2017-11-14,
ZCH06978,0,0,,,,0,0,0,1,0.0023572237696498632,,2018-05-08,
ZCH06998,0,0,,,,0,0,0,1,0.002712030429393053,,2017-10-30,
ZCH069C5,0,0,,,,0,0,0,1,0.005526700988411903,,2017-10-30,
ZCH069CE,1,0,,2018-10-03,,0,0,1,0,0.0017264747293666005,,2017-10-21,
ZCH069CG,0,0,,,,0,0,0,1,0.0021869326010346413,,2017-10-30,
ZCH06CKC,0,0,,,,0,0,0,1,0.0023228176869452,,2017-10-30,
ZCH06CMY,0,0,,,,0,0,0,1,0.004748405423015356,,2017-12-20,
ZCH06CNJ,0,0,,,,0,0,0,1,0.010328065603971481,,2017-10-30,
ZCH06CV9,0,0,,,,0,0,0,1,0.006303546484559774,,2017-11-14,
ZCH06CXP,0,0,,,,0,0,0,1,0.004012305289506912,,2017-12-20,
ZCH06D22,0,0,,,,0,0,0,1,0.0019153549801558256,,2017-10-21,
ZCH06D48,0,0,,,,0,0,0,1,0.002332566771656275,,2017-11-14,
ZCH06D4E,0,0,,,,0,0,0,1,0.002833068370819092,,2017-12-20,
ZCH06D8C,0,0,,,,0,0,0,1,0.0022949662525206804,,2017-11-14,
ZCH06DAF,0,0,,,,0,0,0,1,0.002554538892582059,,2017-10-30,
ZCH06DE3,0,0,,,,0,0,0,1,0.0047704544849693775,,2017-12-20,
ZCH06DE5,0,0,,,,0,0,0,1,0.0027571790851652622,,2017-10-30,
ZCH06DFH,0,0,,,,0,0,0,1,0.0027571790851652622,,2017-10-30,
ZCH06DFS,0,0,,,,0,0,0,1,0.002779426984488964,,2017-10-30,
ZCH06DHK,0,0,,,,0,0,0,1,0.0025065322406589985,,2017-10-30,
ZCH06DJR,0,0,,,,0,0,0,1,0.002767003607004881,,2018-01-06,
ZCH06DKS,0,0,,,,0,0,0,1,0.002368459478020668,,2017-10-30,
ZCH06DM1,0,0,,,,0,0,0,1,0.0033369355369359255,,2017-10-30,
ZCH06DQR,0,0,,,,0,0,0,1,0.0021996996365487576,,2017-10-30,
ZCH06DSS,0,0,,,,0,0,0,1,0.00255252281203866,,2017-10-30,
ZCH06DWJ,0,0,,,,0,0,0,1,0.0027571790851652622,,2017-10-30,
ZCH06E24,0,0,,,,0,0,0,1,0.002186065074056387,,2018-05-16,
ZCH06E33,0,0,,,,0,0,0,1,0.0027709167916327715,,2017-10-30,
ZCH06E7C,0,0,,,,0,0,0,1,0.002483731834217906,,2017-11-09,
ZCH06E9M,0,0,,,,0,0,0,1,0.0029966288711875677,,2017-10-30,
ZCH06EC2,0,0,,,,0,0,0,1,0.0025883126072585583,,2017-10-21,
ZCH06ECL,0,0,,,,0,0,0,1,0.001804326195269823,,2018-01-05,
ZCH06EGT,1,0,,2021-02-22,,0,0,1,0,0.007764164358377457,,2018-06-26,
ZCH06EHB,0,0,,,,0,0,0,1,0.002209362108260393,,2017-10-30,
ZCH06EKN,0,0,,,,0,0,0,1,0.006537554785609245,,2017-10-21,
ZCH06EKP,0,0,,,,0,0,0,1,0.009021081030368805,,2017-11-09,
ZCH06EKQ,0,0,,,,0,0,0,1,0.0023407305125147104,,2017-12-21,
ZCH06EM2,0,0,,,,0,0,0,1,0.001764038112014532,,2017-12-21,
ZCH06EM5,0,0,,,,0,0,0,1,0.004353501833975315,,2017-10-21,
ZCH06EN3,0,0,,,,0,0,0,1,0.002993514761328697,,2017-12-20,
ZCH06ENA,0,0,,,,0,0,0,1,0.004094318021088839,,2017-10-21,
ZCH06ENG,0,0,,,,0,0,0,1,0.017834367230534554,,2017-10-30,
ZCH06EP4,0,0,,,,0,0,0,1,0.0019681360572576523,,2018-01-05,
ZCH06ETC,0,0,,,,0,0,0,1,0.0234079472720623,,2017-10-21,
ZCH06EV4,0,0,,,,0,0,0,1,0.0024386157747358084,,2017-12-21,
ZCH06EVM,0,0,,,,0,0,0,1,0.002442888217046857,,2017-11-09,
ZCH06EWQ,0,0,,,,0,0,0,1,0.0021511416416615248,,2017-10-30,
ZCH06EYL,0,0,,,,0,0,0,1,0.0026102468837052584,,2017-11-14,
ZCH06F0X,0,0,,,,0,0,0,1,0.0021952425595372915,,2017-10-21,
ZCH06F15,0,0,,,,0,0,0,1,0.0022947099059820175,,2017-10-21,
ZCH06F1M,0,0,,,,0,0,0,1,0.0034917816519737244,,2017-10-30,
ZCH06F23,0,0,,,,0,0,0,1,0.0039220876060426235,,2018-01-05,
ZCH06F30,0,0,,,,0,0,0,1,0.0015953188994899392,,2017-12-21,
ZCH06F5G,0,0,,,,0,0,0,1,0.002070880960673094,,2017-12-21,
ZCH06F5M,0,0,,,,0,0,0,1,0.0029127849265933037,,2017-10-30,
ZCH06F63,0,0,,,,0,0,0,1,0.0022244281135499477,,2017-10-21,
ZCH06F6B,0,0,,,,0,0,0,1,0.0030383144039660692,,2018-01-05,
ZCH06F8K,0,0,,,,0,0,0,1,0.02880122885107994,,2018-01-05,
ZCH06F99,0,0,,,,0,0,0,1,0.0022274102084338665,,2017-11-14,
ZCH06F9S,0,0,,,,0,0,0,1,0.005526700988411903,,2017-10-30,
ZCH06F9T,1,0,,2019-04-01,,0,0,1,0,0.0021526855416595936,,2017-11-09,
ZCH06FAD,0,0,,,,0,0,0,1,0.0021271351724863052,,2017-12-20,
ZCH06FFE,0,0,,,,0,0,0,1,0.002188750309869647,,2017-12-20,
ZCH06FFX,0,0,,,,0,0,0,1,0.0026692727115005255,,2017-10-30,
ZCH06FGM,0,0,,,,0,0,0,1,0.0024077764246612787,,2017-11-14,
ZCH06FJN,1,0,,2019-11-23,,0,0,1,0,0.01994423009455204,,2017-10-30,
ZCH06FMR,0,0,,,,0,0,0,1,0.001050149672664702,,2018-10-29,
ZCH06FMZ,0,0,,,,0,0,0,1,0.0027164253406226635,,2017-12-21,
ZCH06FRN,0,0,,,,0,0,0,1,0.0017914940835908055,,2017-12-20,
ZCH06FSR,0,0,,,,0,0,0,1,0.002569666365161538,,2017-12-20,
ZCH06FWL,0,0,,,,0,0,0,1,0.002368459478020668,,2017-10-30,
ZCH06FZP,0,0,,,,0,0,0,1,0.0017752343555912375,,2017-12-21,
ZCH06G8R,0,0,,,,0,0,0,1,0.0021730142179876566,,2017-10-30,
ZCH06GCH,0,0,,,,0,0,0,1,0.01710609346628189,,2017-11-09,
ZCH06GLP,0,0,,,,0,0,0,1,0.004842076916247606,,2017-12-20,
ZCH06GM2,0,0,,,,0,0,0,1,0.002850328106433153,,2017-11-09,
ZCH06GMT,0,0,,,,0,0,0,1,0.0019974568858742714,,2017-11-14,
ZCH06GRG,0,0,,,,0,0,0,1,0.0019219988025724888,,2017-10-30,
ZCH06GZM,0,0,,,,0,0,0,1,0.0022244281135499477,,2017-10-21,
ZCH06H42,0,0,,,,0,0,0,1,0.0022664344869554043,,2017-10-30,
ZCH06H4G,0,0,,,,0,0,0,1,0.002581897424533963,,2017-10-30,
ZCH06H6M,1,0,,2019-02-25,,0,0,1,0,0.0013833229895681143,,2017-11-09,
ZCH06H6R,0,0,,,,0,0,0,1,0.002198715228587389,,2017-10-21,
ZCH06H6Y,0,0,,,,0,0,0,1,0.0022187267895787954,,2017-10-21,
ZCH06H7H,0,0,,,,0,0,0,1,0.0022276188246905804,,2017-12-20,
ZCH06H7V,0,0,,,,0,0,0,1,0.0016336202388629317,,2018-10-29,
ZCH06H85,0,0,,,,0,0,0,1,0.0026913953479379416,,2017-10-30,
ZCH06HA3,0,0,,,,0,0,0,1,0.0022135970648378134,,2018-01-05,
ZCH06HAR,0,0,,,,0,0,0,1,0.0023569019977003336,,2017-10-30,
ZCH06HCZ,0,0,,,,0,0,0,1,0.0018143325578421354,,2017-12-20,
ZCH06HD5,1,0,,2019-07-23,,0,0,1,0,0.00245389505289495,,2017-10-21,
ZCH06HDQ,0,0,,,,0,0,0,1,0.0023446243721991777,,2017-10-30,
ZCH06HE7,0,0,,,,0,0,0,1,0.0015402048593387008,,2018-01-05,
ZCH06HG0,0,0,,,,0,0,0,1,0.0023742590565234423,,2017-10-30,
ZCH06HJ6,0,0,,,,0,0,0,1,0.0019722634460777044,,2017-10-21,
ZCH06HKT,0,0,,,,0,0,0,1,0.00223533739335835,,2017-10-21,
ZCH06HLL,0,0,,,,0,0,0,1,0.0018170574912801385,,2018-01-05,
ZCH06HML,0,0,,,,0,0,0,1,0.003665178082883358,,2017-10-30,
ZCH06HP7,0,0,,,,0,0,0,1,0.003252162365242839,,2017-11-09,
ZCH06HV3,0,0,,,,0,0,0,1,0.001804326195269823,,2018-01-05,
ZCH06HWS,0,0,,,,0,0,0,1,0.01032264158129692,,2017-11-14,
ZCH06HXR,0,0,,,,0,0,0,1,0.005263942293822765,,2017-11-09,
ZCH06HZL,1,0,,2019-02-12,,0,0,1,0,0.1050865650177002,,2017-11-09,
ZCH06J1N,0,0,,,,0,0,0,1,0.002128872787579894,,2017-10-21,
ZCH06J2L,0,0,,,,0,0,0,1,0.0025086423847824335,,2018-08-07,
ZCH06J3G,0,0,,,,0,0,0,1,0.0031331570353358984,,2018-01-05,
ZCH06J3Z,0,0,,,,0,0,0,1,0.002191884908825159,,2017-11-14,
ZCH06J4E,0,0,,,,0,0,0,1,0.0027187466621398926,,2017-10-30,
ZCH06J7F,0,0,,,,0,0,0,1,0.00253365864045918,,2017-12-21,
ZCH06JX0,0,0,,,,0,0,0,1,0.001660361303947866,,2017-12-21,
ZCH06JZT,0,0,,,,0,0,0,1,0.0022727209143340588,,2017-10-30,
ZCH06K13,0,0,,,,0,0,0,1,0.002847120864316821,,2017-10-30,
ZCH06K3J,0,0,,,,0,0,0,1,0.00405150419101119,,2017-11-09,
ZCH06K6X,0,0,,,,0,0,0,1,0.002363045234233141,,2017-11-14,
ZCH06KDS,0,0,,,,0,0,0,1,0.00216804351657629,,2017-11-09,
ZCH06KF0,0,0,,,,0,0,0,1,0.002475803019478917,,2017-10-21,
ZCH06KHD,0,0,,,,0,0,0,1,0.0023939881939440966,,2017-10-21,
ZCH06KLH,0,0,,,,0,0,0,1,0.004938983358442783,,2017-10-21,
ZCH06KLM,0,0,,,,0,0,0,1,0.0023939881939440966,,2017-10-21,
ZCH06KNC,0,0,,,,0,0,0,1,0.00201908010058105,,2018-01-05,
ZCH06KND,0,0,,,,0,0,0,1,0.0022947099059820175,,2017-10-21,
ZCH06KRV,0,0,,,,0,0,0,1,0.001880355877801776,,2017-11-14,
ZCH06KV0,0,0,,,,0,0,0,1,0.001804326195269823,,2018-01-05,
ZCH06KV6,0,0,,,,0,0,0,1,0.0024987973738461733,,2017-12-21,
ZCH06KVC,0,0,,,,0,0,0,1,0.0021206308156251907,,2017-10-30,
ZCH06KWH,0,0,,,,0,0,0,1,0.0022499579936265945,,2017-10-21,
ZCH06KXK,0,0,,,,0,0,0,1,0.006493749096989632,,2018-08-22,
ZCH06KZM,0,0,,,,0,0,0,1,0.0029127849265933037,,2017-10-30,
ZCH06KZY,0,0,,,,0,0,0,1,0.0019791279919445515,,2017-12-21,
ZCH06L04,0,0,,,,0,0,0,1,0.0017187094781547785,,2017-12-21,
ZCH06L4E,0,0,,,,0,0,0,1,0.0022993606980890036,,2017-10-30,
ZCH06L53,0,0,,,,0,0,0,1,0.001961223781108856,,2017-11-14,
ZCH06L5M,0,0,,,,0,0,0,1,0.002129555447027087,,2017-11-14,
ZCH06L77,0,0,,,,0,0,0,1,0.001645845826715231,,2017-12-21,
ZCH06L7F,0,0,,,,0,0,0,1,0.0019096279283985496,,2018-01-05,
ZCH06LAB,0,0,,,,0,0,0,1,0.00274372985586524,,2017-10-30,
ZCH06LB9,0,0,,,,0,0,0,1,0.002941506216302514,,2018-08-23,
ZCH06LFH,0,0,,,,0,0,0,1,0.001880355877801776,,2017-11-14,
ZCH06LG8,0,0,,,,0,0,0,1,0.0027792181354016066,,2017-11-14,
ZCH06LH3,0,0,,,,0,0,0,1,0.00230982038192451,,2017-11-14,
ZCH06LHW,0,0,,,,0,0,0,1,0.0030290023423731327,,2017-10-30,
ZCH06LJ8,0,0,,,,0,0,0,1,0.001663452247157693,,2017-12-21,
ZCH06LJQ,0,0,,,,0,0,0,1,0.0013995656045153737,,2018-10-29,
ZCH06LK5,0,0,,,,0,0,0,1,0.008146051317453384,,2017-10-21,
ZCH06LK8,0,0,,,,0,0,0,1,0.002733107889071107,,2017-10-30,
ZCH06LKP,0,0,,,,0,0,0,1,0.002322136890143156,,2018-08-07,
ZCH06LKW,0,0,,,,0,0,0,1,0.002329726703464985,,2017-10-30,
ZCH06LLM,0,0,,,,0,0,0,1,0.0017431065207347274,,2018-01-05,
ZCH06LLZ,0,0,,,,0,0,0,1,0.0141903106123209,,2017-10-30,
ZCH06LMQ,0,0,,,,0,0,0,1,0.002368459478020668,,2017-10-30,
ZCH06LMW,0,0,,,,0,0,0,1,0.00418652780354023,,2017-10-30,
ZCH06LN7,0,0,,,,0,0,0,1,0.04233216121792793,,2017-11-14,
ZCH06LP8,0,0,,,,0,0,0,1,0.0023411503061652184,,2017-10-30,
ZCH06LQ1,0,0,,,,0,0,0,1,0.002729443833231926,,2017-10-21,
ZCH06LQX,0,0,,,,0,0,0,1,0.006023910362273455,,2017-10-30,
ZCH06LR1,0,1,2017-10-25,,,0,1,0,0,0.13225291669368744,0.13225291669368744,2017-10-21,4.0
ZCH06LS1,0,0,,,,0,0,0,1,0.0018482570303604007,,2018-01-05,
ZCH06LSJ,0,0,,,,0,0,0,1,0.005058785900473595,,2017-12-21,
ZCH06LT2,0,0,,,,0,0,0,1,0.0022949662525206804,,2017-11-14,
ZCH06LTE,0,0,,,,0,0,0,1,0.04760301113128662,,2017-12-20,
ZCH06LTN,0,0,,,,0,0,0,1,0.0018048923229798675,,2017-12-21,
ZCH06LTV,0,0,,,,0,0,0,1,0.002362673170864582,,2017-10-30,
ZCH06LX7,0,0,,,,0,0,0,1,0.004563929513096809,,2017-10-30,
ZCH06LXJ,0,0,,,,0,0,0,1,0.0024534494150429964,,2017-10-30,
ZCH06LYQ,0,0,,,,0,0,0,1,0.002483881777152419,,2017-11-09,
ZCH06LYX,0,0,,,,0,0,0,1,0.0027571790851652622,,2017-10-30,
ZCH06M0T,0,0,,,,0,0,0,1,0.002383949002251029,,2017-10-30,
ZCH06M1A,0,0,,,,0,0,0,1,0.003081228816881776,,2018-01-05,
ZCH06M2L,0,0,,,,0,0,0,1,0.0033108708448708057,,2017-12-21,
ZCH06M3B,0,0,,,,0,0,0,1,0.0024143324699252844,,2017-12-21,
ZCH06M3E,0,0,,,,0,0,0,1,0.0020699419546872377,,2017-10-30,
ZCH06M3Q,0,0,,,,0,0,0,1,0.0020442388486117125,,2018-01-05,
ZCH06M5M,0,0,,,,0,0,0,1,0.00439112726598978,,2017-10-21,
ZCH06M7Y,0,0,,,,0,0,0,1,0.0028358744457364082,,2017-10-21,
ZCH06MCK,0,0,,,,0,0,0,1,0.0014811778673902154,,2018-01-05,
ZCH06MDT,0,0,,,,0,0,0,1,0.0020782859064638615,,2017-12-20,
ZCH06MEB,0,0,,,,0,0,0,1,0.0014886375283822417,,2017-12-21,
ZCH06MJZ,0,1,2018-11-17,,,0,1,0,0,0.3821820914745331,0.11357094347476959,2017-10-30,383.0
ZCH06MKF,0,0,,,,0,0,0,1,0.0016818670555949211,,2017-12-21,
ZCH06MM7,0,0,,,,0,0,0,1,0.0028837737627327442,,2017-10-30,
ZCH06MPE,0,0,,,,0,0,0,1,0.0016876421868801117,,2017-11-14,
ZCH06MR5,1,0,,2018-02-10,,0,0,1,0,0.0013995656045153737,,2017-10-21,
ZCH06MSW,0,0,,,,0,0,0,1,0.0021796496585011482,,2017-12-20,
ZCH06MT0,0,0,,,,0,0,0,1,0.0028793211095035076,,2017-10-30,
ZCH06MT6,0,0,,,,0,0,0,1,0.002702186116948724,,2017-10-30,
ZCH06MY4,0,0,,,,0,0,0,1,0.002258527325466275,,2017-12-21,
ZCH06MZM,0,0,,,,0,0,0,1,0.0036312583833932877,,2017-12-20,
ZCH06N0B,0,0,,,,0,0,0,1,0.010805887170135975,,2017-10-21,
ZCH06N0G,0,0,,,,0,0,0,1,0.0027351451572030783,,2017-10-30,
ZCH06N10,0,0,,,,0,0,0,1,0.0019284766167402267,,2018-01-05,
ZCH06N1D,0,0,,,,0,0,0,1,0.022524025291204453,,2018-01-05,
ZCH06N2W,0,0,,,,0,0,0,1,0.002093259710818529,,2017-10-30,
ZCH06N3F,0,0,,,,0,0,0,1,0.003081228816881776,,2018-01-05,
ZCH06N4M,0,0,,,,0,0,0,1,0.0028834871482104063,,2017-10-21,
ZCH06N50,0,0,,,,0,0,0,1,0.004198053851723671,,2017-11-09,
ZCH06N5C,0,0,,,,0,0,0,1,0.0023849778808653355,,2018-01-05,
ZCH06N5L,1,1,2020-01-08,2020-03-22,74.0,1,0,0,0,0.29058143496513367,0.29058143496513367,2017-11-09,790.0
ZCH06N5T,0,0,,,,0,0,0,1,0.002035614103078842,,2017-12-21,
