serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
2AGMJ3TY,0,0,,,,0,0,0,0,0,1,0.0013314620591700077,,2019-08-14,
2AGMJ47Y,0,0,,,,0,0,0,0,0,1,0.0010578603250905871,,2019-06-01,
2AGMJ5BY,1,0,,2021-05-03,,0,0,0,0,1,0,0.00023144553415477276,,2019-05-04,
2AGMKV4Y,1,1,2025-12-12,2026-01-28,47.0,0,1,0,1,0,0,0.6010786294937134,0.15421342849731445,2019-05-04,2414.0
2AGMKVHY,1,0,,2023-05-06,,0,0,0,0,1,0,0.08446196466684341,,2019-08-13,
2AGMKVTY,1,0,,2024-12-04,,0,0,0,0,1,0,0.06506524235010147,,2019-08-14,
2AGMLMLY,0,0,,,,0,0,0,0,0,1,0.10687973350286484,,2019-08-14,
2AGMLSZY,1,1,2020-07-19,2020-07-30,11.0,1,0,0,0,0,0,0.6990708112716675,0.21184059977531433,2019-05-16,430.0
2AGMLT7Y,0,0,,,,0,0,0,0,0,1,0.025186024606227875,,2019-05-16,
2AGMLWNY,0,0,,,,0,0,0,0,0,1,0.06738446652889252,,2019-08-14,
2AGMLZLY,1,0,,2026-02-11,,0,0,0,0,1,0,0.05575135350227356,,2019-05-16,
2AGMM0UY,0,1,2020-01-22,,,0,0,1,1,0,0,0.25728514790534973,0.21685349941253662,2019-05-16,251.0
2AGMMNKY,0,0,,,,0,0,0,0,0,1,0.03615536913275719,,2019-06-01,
2AGMMU1Y,0,0,,,,0,0,0,0,0,1,0.0014368785778060555,,2019-05-16,
2AGMMU4Y,0,0,,,,0,0,0,0,0,1,0.0013424430508166552,,2019-08-14,
2AGMNB7Y,1,0,,2023-03-30,,0,0,0,0,1,0,0.08213858306407928,,2019-05-16,
2AGMNBEY,0,0,,,,0,0,0,0,0,1,0.001612158608622849,,2019-05-16,
2AGMND4Y,1,1,2025-10-11,2025-10-27,16.0,1,0,0,0,0,0,0.6701996922492981,0.194538414478302,2019-05-04,2352.0
2AGMNE1Y,1,1,2025-07-01,2025-11-26,148.0,0,1,0,1,0,0,0.6932377219200134,0.15226362645626068,2019-05-16,2238.0
2AGMNEBY,1,1,2023-02-22,2024-08-05,530.0,0,1,0,1,0,0,0.1799953579902649,0.1799953579902649,2019-05-04,1390.0
2AGMNG0Y,0,1,2024-05-06,,,0,0,1,1,0,0,0.19054731726646423,0.15950419008731842,2019-05-16,1817.0
2AGMNJKY,1,1,2024-01-24,2025-09-29,614.0,0,1,0,1,0,0,0.5711490511894226,0.15475241839885712,2019-05-16,1714.0
2AGMNM8Y,0,0,,,,0,0,0,0,0,1,0.04003758728504181,,2019-08-14,
2AGMNMWY,1,0,,2023-05-10,,0,0,0,0,1,0,0.055806055665016174,,2019-05-16,
2AGMNTXY,0,0,,,,0,0,0,0,0,1,0.0019313120283186436,,2019-05-16,
2AGMNUVY,0,0,,,,0,0,0,0,0,1,0.0027713689487427473,,2019-05-04,
2AGMNWBY,0,0,,,,0,0,0,0,0,1,0.000857829989399761,,2019-08-13,
2AGMNXRY,0,0,,,,0,0,0,0,0,1,0.0916166603565216,,2019-08-13,
2AGMP7ZY,0,0,,,,0,0,0,0,0,1,0.001398543012328446,,2019-08-14,
2AGMPBWY,0,0,,,,0,0,0,0,0,1,0.054593171924352646,,2019-05-16,
2AGMPD8Y,1,0,,2023-11-21,,0,0,0,0,1,0,0.000427138467784971,,2019-08-13,
2AGMPK3Y,0,0,,,,0,0,0,0,0,1,0.02073676511645317,,2019-05-04,
2AGMPL7Y,1,0,,2025-02-27,,0,0,0,0,1,0,0.07183756679296494,,2019-05-16,
2AGMPP1Y,0,0,,,,0,0,0,0,0,1,0.006571056786924601,,2019-05-16,
2AGMPP4Y,1,1,2025-09-11,2025-09-23,12.0,1,0,0,0,0,0,0.5415065884590149,0.1663612425327301,2019-05-16,2310.0
2AGMPPGY,0,0,,,,0,0,0,0,0,1,0.002120208228006959,,2019-05-16,
2AGMPSSY,0,0,,,,0,0,0,0,0,1,0.0014844374964013696,,2019-05-16,
2AGMPT2Y,0,0,,,,0,0,0,0,0,1,0.001724225003272295,,2019-05-16,
2AGMPZ8Y,0,0,,,,0,0,0,0,0,1,0.0011905840365216136,,2019-08-14,
2AGMS6PY,0,0,,,,0,0,0,0,0,1,0.0005761514184996486,,2019-08-14,
2AGMSHHY,1,0,,2022-08-12,,0,0,0,0,1,0,0.00023126222367864102,,2019-05-04,
2AGMTK0Y,1,1,2025-08-30,2025-08-30,0.0,1,0,0,0,0,0,0.4453847408294678,0.4453847408294678,2019-05-16,2298.0
2AGMTL0Y,1,0,,2023-04-17,,0,0,0,0,1,0,0.0010988477151840925,,2019-05-04,
2AGMTXAY,0,0,,,,0,0,0,0,0,1,0.0008508157334290445,,2019-08-13,
2AGMUBMY,0,0,,,,0,0,0,0,0,1,0.0013069784035906196,,2019-06-01,
2AGMUBRY,1,0,,2024-08-04,,0,0,0,0,1,0,0.0012259334325790405,,2019-08-13,
2AGMV9UY,0,0,,,,0,0,0,0,0,1,0.0007753171375952661,,2019-08-13,
2AGMVDDY,0,0,,,,0,0,0,0,0,1,0.0021178668830543756,,2019-05-16,
2AGMWHVY,1,0,,2024-07-19,,0,0,0,0,1,0,0.0782487541437149,,2019-05-16,
2AGMZLMY,1,0,,2023-05-16,,0,0,0,0,1,0,0.1375332474708557,,2019-08-13,
2AGN038Y,0,0,,,,0,0,0,0,0,1,0.0012552536791190505,,2019-08-13,
2AGN03MY,0,0,,,,0,0,0,0,0,1,0.0007841924671083689,,2019-08-13,
2AGN05MY,0,0,,,,0,0,0,0,0,1,0.0010727691696956754,,2019-08-13,
2AGN071Y,0,0,,,,0,0,0,0,0,1,0.0013607031432911754,,2019-08-13,
2AGN07AY,0,0,,,,0,0,0,0,0,1,0.001388125354424119,,2019-08-14,
2AGN17RY,0,0,,,,0,0,0,0,0,1,0.0006691995658911765,,2019-08-13,
2AGN1YNY,0,0,,,,0,0,0,0,0,1,0.0011798739433288574,,2019-08-14,
2AGN29AY,0,0,,,,0,0,0,0,0,1,0.0008232240797951818,,2019-08-14,
2AGN43EY,0,0,,,,0,0,0,0,0,1,0.07740844041109085,,2019-08-13,
2AGN5A3Y,0,0,,,,0,0,0,0,0,1,0.0009246233385056257,,2019-06-01,
2AGN7GZY,0,0,,,,0,0,0,0,0,1,0.0005944632575847208,,2019-08-13,
2AGN7XVY,0,0,,,,0,0,0,0,0,1,0.0765119269490242,,2019-08-14,
2AGN7XYY,0,0,,,,0,0,0,0,0,1,0.016363566741347313,,2019-05-27,
2AGN853Y,0,0,,,,0,0,0,0,0,1,0.001103833899833262,,2019-08-14,
2AGN8H9Y,0,0,,,,0,0,0,0,0,1,0.001165690366178751,,2019-08-14,
2AGN8Y9Y,0,0,,,,0,0,0,0,0,1,0.0152968131005764,,2019-08-13,
2AGN8ZGY,0,0,,,,0,0,0,0,0,1,0.0011741118505597115,,2019-06-01,
2AGN90RY,1,0,,2023-12-07,,0,0,0,0,1,0,0.0597003772854805,,2019-08-14,
2AGN9N4Y,1,1,2025-01-25,2025-03-06,40.0,0,1,0,1,0,0,0.3204403519630432,0.14930446445941925,2019-08-13,1992.0
2AGNAK7Y,0,0,,,,0,0,0,0,0,1,0.0011327799875289202,,2019-08-14,
2AGNAKGY,0,0,,,,0,0,0,0,0,1,0.0013338729040697217,,2019-08-14,
2AGNAYKY,0,0,,,,0,0,0,0,0,1,0.0013228693278506398,,2019-08-13,
2AGNBWPY,0,0,,,,0,0,0,0,0,1,0.0013581881066784263,,2019-08-13,
2AGND0EY,0,0,,,,0,0,0,0,0,1,0.02520853467285633,,2019-08-13,
2AGNEAHY,0,0,,,,0,0,0,0,0,1,0.0014721306506544352,,2019-08-13,
2AGNEK5Y,0,0,,,,0,0,0,0,0,1,0.007662089075893164,,2019-08-14,
2AGNEN9Y,0,0,,,,0,0,0,0,0,1,0.0034012317191809416,,2019-08-14,
2AGNEREY,0,0,,,,0,0,0,0,0,1,0.004363995511084795,,2019-08-13,
2AGNGZPY,0,0,,,,0,0,0,0,0,1,0.0012822358403354883,,2019-05-27,
2AGNJE2Y,0,0,,,,0,0,0,0,0,1,0.0014377423794940114,,2019-06-01,
2AGNJG7Y,0,0,,,,0,0,0,0,0,1,0.0011765429517254233,,2019-08-13,
2AGNJGHY,0,0,,,,0,0,0,0,0,1,0.0015712184831500053,,2019-08-13,
2AGNJRYY,0,0,,,,0,0,0,0,0,1,0.0009622988291084766,,2019-06-01,
2AGNJTAY,0,0,,,,0,0,0,0,0,1,0.00150786351878196,,2019-08-14,
2AGNJTRY,0,0,,,,0,0,0,0,0,1,0.0011788270203396678,,2019-08-14,
2AGNKB9Y,1,0,,2023-11-29,,0,0,0,0,1,0,0.0007753957761451602,,2019-08-13,
2AGNKGXY,0,0,,,,0,0,0,0,0,1,0.0012719853548333049,,2019-08-14,
2AGNKNJY,0,0,,,,0,0,0,0,0,1,0.001195280347019434,,2019-08-14,
2AGNKSPY,0,0,,,,0,0,0,0,0,1,0.012462856248021126,,2019-08-14,
2AGNKV4Y,0,0,,,,0,0,0,0,0,1,0.002255454193800688,,2019-08-13,
2AGNL61Y,0,0,,,,0,0,0,0,0,1,0.0026643455494195223,,2019-05-16,
2AGNNTHY,0,0,,,,0,0,0,0,0,1,0.024013176560401917,,2019-05-16,
2AGNT47Y,0,0,,,,0,0,0,0,0,1,0.0017201278824359179,,2019-05-16,
2AGP393Y,1,1,2019-08-10,2023-04-06,1335.0,0,1,0,1,0,0,0.46532729268074036,0.19055183231830597,2019-06-01,70.0
2AGP43EY,1,0,,2024-09-01,,0,0,0,0,1,0,0.03736601024866104,,2019-05-16,
2AGP5EDY,0,0,,,,0,0,0,0,0,1,0.002348650712519884,,2019-05-16,
2AGP5GBY,0,0,,,,0,0,0,0,0,1,0.0029983187559992075,,2019-05-16,
2AGP5J1Y,0,0,,,,0,0,0,0,0,1,0.0030832551419734955,,2019-05-16,
2AGP6TYY,0,0,,,,0,0,0,0,0,1,0.0022210238967090845,,2019-05-16,
2AGP6UBY,0,0,,,,0,0,0,0,0,1,0.02729533426463604,,2019-05-16,
2AGP9W7Y,0,0,,,,0,0,0,0,0,1,0.11879003047943115,,2019-05-16,
2AGPHHKY,0,0,,,,0,0,0,0,0,1,0.0013489896664395928,,2019-06-01,
2AGPHHTY,0,0,,,,0,0,0,0,0,1,0.001015241490676999,,2019-06-01,
2AGPJAVY,0,0,,,,0,0,0,0,0,1,0.0005490226903930306,,2019-05-27,
2AGPJBGY,0,0,,,,0,0,0,0,0,1,0.0005623220349662006,,2019-05-27,
2AGPJBNY,0,0,,,,0,0,0,0,0,1,0.0005438211956061423,,2019-05-27,
2AGPJE5Y,0,0,,,,0,0,0,0,0,1,0.002396109513938427,,2019-05-16,
2AGPJGPY,1,0,,2021-02-22,,0,0,0,0,1,0,0.03734100982546806,,2019-05-16,
2AGPJH1Y,1,0,,2024-08-11,,0,0,0,0,1,0,0.06996960937976837,,2019-05-16,
2AGPJHAY,0,0,,,,0,0,0,0,0,1,0.0009403052972629666,,2019-08-13,
2AGPJHXY,0,0,,,,0,0,0,0,0,1,0.0005635912530124187,,2019-05-27,
2AGPJL8Y,0,0,,,,0,0,0,0,0,1,0.0014538876712322235,,2019-05-27,
2AGPJLWY,0,0,,,,0,0,0,0,0,1,0.0008606902556493878,,2019-08-13,
2AGPJMRY,0,0,,,,0,0,0,0,0,1,0.0011424283729866147,,2019-08-13,
2AGPJP0Y,0,0,,,,0,0,0,0,0,1,0.0004931244184263051,,2019-05-27,
2AGPK9HY,0,0,,,,0,0,0,0,0,1,0.001375448890030384,,2019-08-14,
2AGPKA3Y,0,0,,,,0,0,0,0,0,1,0.00801579188555479,,2019-08-14,
2AGPKALY,0,0,,,,0,0,0,0,0,1,0.0024948830250650644,,2019-05-16,
2AGPKARY,0,0,,,,0,0,0,0,0,1,0.0030741712544113398,,2019-05-16,
2AGPKB2Y,0,0,,,,0,0,0,0,0,1,0.0007865052903071046,,2019-05-27,
2AGPKTUY,0,0,,,,0,0,0,0,0,1,0.002466681646183133,,2019-05-16,
2AGPKVGY,0,0,,,,0,0,0,0,0,1,0.0023285632487386465,,2019-05-16,
2AGPKWNY,1,0,,2023-10-29,,0,0,0,0,1,0,0.07791141420602798,,2019-05-16,
2AGPKX4Y,0,0,,,,0,0,0,0,0,1,0.029493462294340134,,2019-05-16,
2AGPL2YY,0,0,,,,0,0,0,0,0,1,0.0024193827994167805,,2019-05-16,
2AGPL4UY,0,0,,,,0,0,0,0,0,1,0.00234309327788651,,2019-05-16,
2AGPL4ZY,0,0,,,,0,0,0,0,0,1,0.0015950507950037718,,2019-05-27,
2AGPLSSY,0,0,,,,0,0,0,0,0,1,0.0028373945970088243,,2019-05-16,
2AGPMDVY,0,0,,,,0,0,0,0,0,1,0.0005408398574218154,,2019-05-27,
2AGPMEPY,0,0,,,,0,0,0,0,0,1,0.002231650985777378,,2019-05-16,
2AGPMGGY,0,0,,,,0,0,0,0,0,1,0.026798777282238007,,2019-05-16,
2AGPMM3Y,0,0,,,,0,0,0,0,0,1,0.0006102051702328026,,2019-05-27,
2AGPMN9Y,0,0,,,,0,0,0,0,0,1,0.0006730994209647179,,2019-05-27,
2AGPMRDY,0,0,,,,0,0,0,0,0,1,0.0014154243981465697,,2019-05-27,
2AGPMY1Y,0,0,,,,0,0,0,0,0,1,0.002505140146240592,,2019-05-16,
2AGPN6PY,0,0,,,,0,0,0,0,0,1,0.042952947318553925,,2019-05-16,
2AGPPJAY,0,0,,,,0,0,0,0,0,1,0.0019815717823803425,,2019-05-16,
2AGPPLLY,1,1,2023-10-24,2023-11-29,36.0,0,1,0,1,0,0,0.16904762387275696,0.15271151065826416,2019-05-16,1622.0
2AGPR6YY,0,0,,,,0,0,0,0,0,1,0.0013483775546774268,,2019-05-16,
2AGPR7RY,0,0,,,,0,0,0,0,0,1,0.0020971307530999184,,2019-05-16,
2AGPR8EY,0,0,,,,0,0,0,0,0,1,0.0013729948550462723,,2019-05-16,
2AGPRL8Y,0,0,,,,0,0,0,0,0,1,0.0006271889433264732,,2019-05-27,
2AGPRMLY,1,0,,2026-03-26,,0,0,0,0,1,0,0.006265711970627308,,2019-08-13,
2AGPRMRY,1,0,,2024-08-12,,0,0,0,0,1,0,0.0008501107222400606,,2019-05-04,
2AGPRRJY,0,0,,,,0,0,0,0,0,1,0.08738385885953903,,2019-05-04,
2AGPS2ZY,0,0,,,,0,0,0,0,0,1,0.0021159641910344362,,2019-05-16,
2AGPSEDY,0,0,,,,0,0,0,0,0,1,0.0008928448078222573,,2019-05-27,
2AGPSG5Y,0,0,,,,0,0,0,0,0,1,0.001205060281790793,,2019-05-27,
2AGPSGKY,0,0,,,,0,0,0,0,0,1,0.0008030280587263405,,2019-08-14,
2AGPSJKY,0,0,,,,0,0,0,0,0,1,0.0008877618238329887,,2019-08-14,
2AGPSRUY,0,0,,,,0,0,0,0,0,1,0.0015065359184518456,,2019-05-16,
2AGPT2PY,0,0,,,,0,0,0,0,0,1,0.0012150227557867765,,2019-08-14,
2AGPT48Y,0,0,,,,0,0,0,0,0,1,0.0011388009879738092,,2019-06-01,
2AGPT7PY,0,0,,,,0,0,0,0,0,1,0.02493797056376934,,2019-08-13,
2AGPTL4Y,0,0,,,,0,0,0,0,0,1,0.001176186604425311,,2019-05-27,
2AGPTVLY,0,0,,,,0,0,0,0,0,1,0.0013921235222369432,,2019-06-01,
5PG0TA6F,0,0,,,,0,0,0,0,0,1,0.0006772277993150055,,2020-07-14,
5PG0TAKF,0,0,,,,0,0,0,0,0,1,0.0014198452699929476,,2020-05-10,
5PJEJUHE,0,0,,,,0,0,0,0,0,1,0.0027432721108198166,,2021-12-28,
5PJJHD9C,0,0,,,,0,0,0,0,0,1,0.0004061260842718184,,2022-07-18,
5PJJLZTF,0,0,,,,0,0,0,0,0,1,0.001565278391353786,,2021-12-03,
5PJKZP4D,0,0,,,,0,0,0,0,0,1,0.0008460491080768406,,2022-08-04,
5PJVPJGF,0,0,,,,0,0,0,0,0,1,0.001155608450062573,,2021-05-16,
5PK10N4B,0,0,,,,0,0,0,0,0,1,0.0025868655648082495,,2024-12-22,
5PK5ZB1B,0,0,,,,0,0,0,0,0,1,0.0028713305946439505,,2024-04-29,
5PKEBJVB,0,0,,,,0,0,0,0,0,1,0.003304615616798401,,2023-11-27,
5PKVXW6B,0,0,,,,0,0,0,0,0,1,0.0026485349517315626,,2024-06-01,
5QG63PMB,0,0,,,,0,0,0,0,0,1,0.0027097410056740046,,2024-05-28,
5QGBH0MB,0,0,,,,0,0,0,0,0,1,0.0027546014171093702,,2023-12-09,
5QGG5KLB,0,0,,,,0,0,0,0,0,1,0.0018218732438981533,,2023-04-05,
5QGG5UPB,0,0,,,,0,0,0,0,0,1,0.007456855848431587,,2022-12-06,
5QGGAELB,1,1,2025-01-12,2025-06-04,143.0,0,1,0,1,0,0,0.4578946530818939,0.18052813410758972,2023-03-28,656.0
5QGGHWVB,0,0,,,,0,0,0,0,0,1,0.002832552418112755,,2023-12-16,
